,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
304,,House,Villa,725000,No,3,None,1,0,None,,None,None,None,4,None,To be done up
305,,House,Villa,329000,No,3,None,1,0,None,,None,None,None,4,None,
306,,House,Villa,480000,No,4,None,0,0,None,,None,None,None,4,None,As new
307,,House,Villa,598000,No,5,None,0,0,None,1,None,None,None,3,None,Good
308,,House,Villa,1000000,No,4,None,0,0,None,,None,None,None,4,None,As new
309,,House,Villa,210000,No,3,None,0,,None,,None,None,None,4,None,To be done up
310,,House,Villa,1095000,No,5,None,0,0,None,1,None,None,None,4,None,
311,,House,Villa,2350000,No,5,None,0,0,None,,None,None,None,4,None,
312,,House,Villa,115000 + 783 per month,No,3,None,1,0,None,1,None,None,None,4,None,Good
313,,House,Villa,325000,No,4,None,1,0,None,,None,None,None,4,None,Good
314,,House,Villa,329000,No,4,None,1,0,None,,None,None,None,4,None,To renovate
315,,House,Villa,345000,No,3,None,1,0,None,1,None,None,None,4,None,
316,,House,Villa,379000,No,5,None,1,0,None,1,None,None,None,4,None,
317,,House,Villa,399000,No,4,None,0,0,None,,None,None,None,4,None,Just renovated
318,,House,Villa,399000,No,4,None,1,0,None,,None,None,None,4,None,As new
319,,House,Villa,449000,No,3,None,0,0,None,,None,None,None,4,None,
320,,House,Villa,459000,No,3,None,1,0,None,1,None,None,None,4,None,As new
321,,House,Villa,499000,No,4,None,1,0,None,,None,None,None,4,None,
322,,House,Villa,589000,No,5,None,0,0,None,,None,None,None,4,None,To restore
323,Wavre et alentours,House,Villa,595000,No,4,None,0,,None,,None,None,None,4,None,Good
324,,House,Villa,675000,No,5,None,0,0,None,1,None,None,None,4,None,Good
325,Putte en deelgemeenten,House,Villa,699000,No,3,None,0,,None,1,None,None,None,4,None,Good
326,,House,Villa,699000,No,4,None,1,0,None,,None,None,None,4,None,As new
327,,House,Villa,745000,No,5,None,1,0,None,1,None,None,None,4,None,As new
328,,House,Villa,745000,No,4,None,1,0,None,,None,None,None,4,None,As new
329,,House,Villa,795000,No,4,None,1,0,None,1,None,None,None,4,None,To be done up
330,,House,Villa,795000,No,4,None,1,0,None,1,None,None,None,4,None,As new
331,,House,Villa,950000,No,5,None,0,0,None,,None,None,None,4,None,As new
